CCY,TradeType,Firm,Size,Tenor,Spread
ZAR,Vanilla Outright,BMO,-4000000.0,10Y,
ZAR,Vanilla Outright,BMO,-10000000.0,10Y,
ZAR,Vanilla Outright,BMO,-20000000.0,10Y,
ZAR,Vanilla Outright,TD,400000.0,1Y,
ZAR,Vanilla Outright,TD,1000000.0,1Y,
ZAR,Vanilla Outright,TD,2000000.0,1Y,
ZAR,Vanilla Outright,TD,4000000.0,1Y,
ZAR,Vanilla Outright,TD,10000000.0,1Y,
ZAR,Vanilla Outright,TD,20000000.0,1Y,
ZAR,Vanilla Outright,TD,400000.0,2Y,
ZAR,Vanilla Outright,TD,1000000.0,2Y,
ZAR,Vanilla Outright,TD,2000000.0,2Y,
ZAR,Vanilla Outright,TD,4000000.0,2Y,
ZAR,Vanilla Outright,TD,10000000.0,2Y,
ZAR,Vanilla Outright,TD,20000000.0,2Y,
ZAR,Vanilla Outright,TD,400000.0,5Y,
ZAR,Vanilla Outright,TD,1000000.0,5Y,
ZAR,Vanilla Outright,TD,2000000.0,5Y,
ZAR,Vanilla Outright,TD,4000000.0,5Y,
ZAR,Vanilla Outright,TD,10000000.0,5Y,
ZAR,Vanilla Outright,TD,20000000.0,5Y,
ZAR,Vanilla Outright,TD,400000.0,10Y,
ZAR,Vanilla Outright,TD,1000000.0,10Y,
ZAR,Vanilla Outright,TD,2000000.0,10Y,
ZAR,Vanilla Outright,TD,4000000.0,10Y,
ZAR,Vanilla Outright,TD,10000000.0,10Y,
ZAR,Vanilla Outright,TD,20000000.0,10Y,
ZAR,Vanilla Outright,TD,-400000.0,1Y,
ZAR,Vanilla Outright,TD,-1000000.0,1Y,
ZAR,Vanilla Outright,TD,-2000000.0,1Y,
ZAR,Vanilla Outright,TD,-4000000.0,1Y,
ZAR,Vanilla Outright,TD,-10000000.0,1Y,
ZAR,Vanilla Outright,TD,-20000000.0,1Y,
ZAR,Vanilla Outright,TD,-400000.0,2Y,
ZAR,Vanilla Outright,TD,-1000000.0,2Y,
ZAR,Vanilla Outright,TD,-2000000.0,2Y,
ZAR,Vanilla Outright,TD,-4000000.0,2Y,
ZAR,Vanilla Outright,TD,-10000000.0,2Y,
ZAR,Vanilla Outright,TD,-20000000.0,2Y,
ZAR,Vanilla Outright,TD,-400000.0,5Y,
ZAR,Vanilla Outright,TD,-1000000.0,5Y,
ZAR,Vanilla Outright,TD,-2000000.0,5Y,
ZAR,Vanilla Outright,TD,-4000000.0,5Y,
ZAR,Vanilla Outright,TD,-10000000.0,5Y,
ZAR,Vanilla Outright,TD,-20000000.0,5Y,
ZAR,Vanilla Outright,TD,-400000.0,10Y,
ZAR,Vanilla Outright,TD,-1000000.0,10Y,
ZAR,Vanilla Outright,TD,-2000000.0,10Y,
ZAR,Vanilla Outright,TD,-4000000.0,10Y,
ZAR,Vanilla Outright,TD,-10000000.0,10Y,
ZAR,Vanilla Outright,TD,-20000000.0,10Y,
ZAR,Vanilla Outright,Credit Suisse,400000.0,1Y,
ZAR,Vanilla Outright,Credit Suisse,1000000.0,1Y,
ZAR,Vanilla Outright,Credit Suisse,2000000.0,1Y,
ZAR,Vanilla Outright,Credit Suisse,4000000.0,1Y,
