CCY,TradeType,Firm,Size,Tenor,Spread
BRL,Vanilla Outright,Credit Suisse,10000000.0,10Y,7.0
BRL,Vanilla Outright,Credit Suisse,20000000.0,10Y,10.0
BRL,Vanilla Outright,Credit Suisse,50000000.0,10Y,25.0
BRL,Vanilla Outright,Credit Suisse,100000000.0,10Y,55.0
BRL,Vanilla Outright,Credit Suisse,150000000.0,10Y,
BRL,Vanilla Outright,HSBC,1000000.0,6M,4.0
BRL,Vanilla Outright,HSBC,5000000.0,6M,7.0
BRL,Vanilla Outright,HSBC,10000000.0,6M,8.0
BRL,Vanilla Outright,HSBC,20000000.0,6M,12.0
BRL,Vanilla Outright,HSBC,50000000.0,6M,35.0
BRL,Vanilla Outright,HSBC,100000000.0,6M,70.0
BRL,Vanilla Outright,HSBC,150000000.0,6M,
BRL,Vanilla Outright,HSBC,1000000.0,1Y,5.0
BRL,Vanilla Outright,HSBC,5000000.0,1Y,9.0
BRL,Vanilla Outright,HSBC,10000000.0,1Y,10.0
BRL,Vanilla Outright,HSBC,20000000.0,1Y,15.0
BRL,Vanilla Outright,HSBC,50000000.0,1Y,40.0
BRL,Vanilla Outright,HSBC,100000000.0,1Y,80.0
BRL,Vanilla Outright,HSBC,150000000.0,1Y,
BRL,Vanilla Outright,HSBC,1000000.0,2Y,7.0
BRL,Vanilla Outright,HSBC,5000000.0,2Y,13.0
BRL,Vanilla Outright,HSBC,10000000.0,2Y,14.0
BRL,Vanilla Outright,HSBC,20000000.0,2Y,18.0
BRL,Vanilla Outright,HSBC,50000000.0,2Y,60.0
BRL,Vanilla Outright,HSBC,100000000.0,2Y,100.0
BRL,Vanilla Outright,HSBC,150000000.0,2Y,
BRL,Vanilla Outright,HSBC,1000000.0,5Y,
BRL,Vanilla Outright,HSBC,5000000.0,5Y,
BRL,Vanilla Outright,HSBC,10000000.0,5Y,
BRL,Vanilla Outright,HSBC,20000000.0,5Y,
BRL,Vanilla Outright,HSBC,50000000.0,5Y,
BRL,Vanilla Outright,HSBC,100000000.0,5Y,
BRL,Vanilla Outright,HSBC,150000000.0,5Y,
BRL,Vanilla Outright,HSBC,1000000.0,10Y,
BRL,Vanilla Outright,HSBC,5000000.0,10Y,
BRL,Vanilla Outright,HSBC,10000000.0,10Y,
BRL,Vanilla Outright,HSBC,20000000.0,10Y,
